ocid,fecha_compilacion,segmento_mes,tender_id,nomenclatura,descripcion,metodo_ocds,tipo_procedimiento,categoria,monto_referencial,moneda,monto_referencial_pen,fecha_convocatoria,n_postores_declarado,info_protegida_por_ley,presupuesto,comprador_id,comprador_nombre,archivo_mes,n_releases,fecha_primer_release,fecha_ultimo_release,departamento_raw,provincia_raw,distrito_raw,n_postores_filas,n_postores_unicos,n_adjudicaciones,monto_adjudicado,proveedores,proveedores_ids,n_contratos,monto_contratado,fecha_primer_contrato
ocds-dgv273-seacev3-1234009,2026-09-23T10:18:06.694096-05:00,2026-07,1234009,SIE-SIE-1-2026-MPY/DEC-1,"CONTRATACIÓN DE SUMINISTRO DE COMBUSTIBLE (DIESEL B5 S-50 Y GASOHOL REGULAR) PARA LAS UNIDADES VEHICULARES Y MAQUINARIAS DE LA MUNICIPALIDAD PROVINCIAL DE YUNGAY, PERIODO 2026.",open,Subasta Inversa Electrónica,goods,386242.21,PEN,386242.21,2026-07-08T22:31:00-05:00,4.0,False,386242.21,PE-CONSUCODE-289,MUNICIPALIDAD PROVINCIAL DE YUNGAY,2026-07,10,2026-07-16T10:26:15.107183-05:00,2026-09-23T10:18:06.694096-05:00,ANCASH,YUNGAY,YUNGAY,4,4,1,330261.5,CORPORACION SAN ROQUE S.A.C.,PE-RUC-20571376149,1,330261.5,2026-08-07T00:00:00-05:00
ocds-dgv273-seacev3-1235318,2026-09-23T10:18:06.669850-05:00,2026-07,1235318,SIE-SIE-50-2026-ESSALUD/CEABE-1,"CONTRATACIÓN DEL SUMINISTRO DE ROPA HOSPITALARIA, PARA LOS ESTABLECIMIENTOS DE SALUD DE ESSALUD, PARA ABASTECER POR DOCE (12) MESES - 07 ITEMS",open,Subasta Inversa Electrónica,goods,1766858.78,PEN,1766858.78,2026-07-20T21:43:00-05:00,9.0,False,,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,2026-07,25,2026-07-21T10:16:37.078318-05:00,2026-09-23T10:18:06.669850-05:00,LIMA,LIMA,JESUS MARIA,9,9,4,1205454.8,CRUZ GANTU GUSTAVO | DISTRIBUCIONES Y REPRESENTACIONES MUJICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA | JORGE PEÑA S A JORPESA | MANUFACTURAS YOU MILL S.A.C.,PE-RUC-10323015711 | PE-RUC-20101015492 | PE-RUC-20198988490 | PE-RUC-20513344181,0,,
ocds-dgv273-seacev3-1250066,2026-09-23T10:18:06.624659-05:00,2026-07,1250066,LP-ABR-15-2026-SEDAPAR-1,"EJECUCIÓN DE OBRA PARA EL PROYECTO INSTALACION DE LOS SERVICIOS DE ALCANTARILLADO EN LA CALLE PRIMAVERA Y AVENIDA CARACAS, DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO - AREQUIPA - AREQUIPA",,Licitación Pública Abreviada,works,899117.38,PEN,899117.38,2026-07-06T14:32:00-05:00,31.0,False,,PE-CONSUCODE-2384,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA,2026-07,3,2026-09-16T10:19:14.842318-05:00,2026-09-23T10:18:06.624659-05:00,AREQUIPA,AREQUIPA,AREQUIPA,31,31,1,854161.53,CONSORCIO JY,PE-RUC-1832361,0,,
ocds-dgv273-seacev3-1240746,2026-09-23T10:18:06.559997-05:00,2026-08,1240746,LP-ABR-1-2026-MDO-CE-1,"EJECUCION DE OBRA CREACIÓN DE SERVICIOS PÚBLICOS URBANOS EN EL PARQUE INFANTIL DEL CENTRO POBLADO SORRONTO VIRÚ, DISTRITO DE OYOTÚN DE LA PROVINCIA DE CHICLAYO, DEPARTAMENTO DE LAMBAYEQUE¿, con CUI N° 2685434",,Licitación Pública Abreviada,works,445033.37,PEN,445033.37,2026-08-13T21:27:00-05:00,11.0,False,445033.37,PE-CONSUCODE-1281,MUNICIPALIDAD DISTRITAL DE OYOTUN,2026-08,19,2026-08-14T10:33:31.683496-05:00,2026-09-23T10:18:06.559997-05:00,LAMBAYEQUE,CHICLAYO,OYOTUN,11,11,1,445033.37,CONSORCIO INGENIERIA,PE-RUC-1824140,1,445033.37,2026-09-15T00:00:00-05:00
ocds-dgv273-seacev3-1241304,2026-09-23T10:18:06.545503-05:00,2026-08,1241304,LP-ABR-26-2026-INSNSB-1,SUMINISTRO DEL PRODUCTO FARMACÉUTICO: BRIVARACETAM 50 MG TABLETA,,Licitación Pública Abreviada,goods,0.0,PEN,0.0,2026-08-13T18:28:00-05:00,,True,,PE-CONSUCODE-200551,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,2026-08,13,2026-08-14T10:33:32.024593-05:00,2026-09-23T10:18:06.545503-05:00,LIMA,LIMA,SAN BORJA,0,0,0,,,,0,,
ocds-dgv273-seacev3-1244016,2026-09-23T10:18:06.524593-05:00,2026-08,1244016,LP-ABR-60-2026-GRAP/OC-1,"ADQUISICION, FABRICACION E INSTALACION DE VENTANAS, MURO CORTINA, MAMPARAS Y PUERTAS A TODO COSTO PARA EL PROYECTO ""MEJORAMIENTO DE LOS SERVICIOS DE ADMINISTRACIÓN DE JUSTICIA EN SEDE JUDICIAL DE CURAHUASI DISTRITO DE CURAHUASI DE LA PROVINCIA DE ABANCAY DEL DEPARTAMENTO DE APURIMAC""",,Licitación Pública Abreviada,goods,264686.53,PEN,264686.53,2026-08-24T18:40:00-05:00,11.0,False,,PE-CONSUCODE-2009,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL,2026-08,17,2026-08-25T10:17:45.057981-05:00,2026-09-23T10:18:06.524593-05:00,APURIMAC,ABANCAY,ABANCAY,11,11,1,132000.0,J&M GLASS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PE-RUC-20603234422,0,,
ocds-dgv273-seacev3-1241078,2026-09-23T10:18:06.484355-05:00,2026-08,1241078,CP-ABR-18-2026-MPH-BCA/C-1,CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN JR. ANTONIO VÁSQUEZ CUADRA 1- 2 Y CALLE EL COMERCIO CUADRA 1 EN EL BARRIO AGOMARCA BAJO DEL DISTRITO DE BAMBAMARCA DE LA PROVINCIA DE HUALGAYOC DEL DEPARTAMENTO DE CAJAMA,,Concurso Público Abreviado,services,95774.7,PEN,95774.7,2026-08-25T13:02:00-05:00,,True,,PE-CONSUCODE-685,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,2026-08,11,2026-08-26T10:29:17.304847-05:00,2026-09-23T10:18:06.484355-05:00,CAJAMARCA,HUALGAYOC,BAMBAMARCA,0,0,0,,,,0,,
ocds-dgv273-seacev3-2026-1962-24,2026-09-23T10:18:06.477439-05:00,2026-08,1244781,CP SER-SM-3-2026-INGEMMET/C-1,SERVICIO DE SEGURIDAD Y VIGILANCIA A NIVEL INSTITUCIONAL PARA EL INGEMMET,,Concurso Público de Servicios,services,0.0,PEN,0.0,2026-08-26T17:30:00-05:00,,True,,PE-CONSUCODE-1962,"INSTITUTO GEOLOGICO, MINERO Y METALURGICO",2026-08,21,2026-08-27T10:33:26.042369-05:00,2026-09-23T10:18:06.477439-05:00,LIMA,LIMA,SAN BORJA,0,0,0,,,,0,,
ocds-dgv273-seacev3-1250152,2026-09-23T10:18:06.470492-05:00,2026-08,1250152,CP-ABR-5-2026-MDL/C-2,"CONTRATACIÓN DE SERVICIO INTEGRAL DE FABRICACIÓN, SUMINISTRO E INSTALACIÓN DE CERCO PERIMÉTRICO CON MALLA OLÍMPICA GALVANIZADA Y PUERTAS METÁLICAS, ESTRUCTURAS METÁLICAS, COBERTURA DE TEJA ANDINA CON CANALETAS PLUVIALES, BARANDAS METÁLICAS PARA TRIBUNAS Y ESCALERAS, ARCOS DE FÚTBOL REGLAMENTARIOS Y",,Concurso Público Abreviado,services,0.0,PEN,0.0,2026-08-24T10:35:00-05:00,,True,,PE-CONSUCODE-776,MUNICIPALIDAD DISTRITAL DE LARES,2026-08,6,2026-09-16T10:19:17.595822-05:00,2026-09-23T10:18:06.470492-05:00,CUSCO,CALCA,LARES,0,0,0,,,,0,,
ocds-dgv273-seacev3-1246029,2026-09-23T10:18:06.418301-05:00,2026-08,1246029,CP-ABR-4-2026-MDSMCH-1,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICION SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE CCOCHAHUAYCCO, ALEJO PATA, MARAYPAMPA Y CHICHUCANCHA D",,Concurso Público Abreviado,services,246272.31,PEN,246272.31,2026-08-31T21:18:00-05:00,8.0,False,,PE-CONSUCODE-338,MUNICIPALIDAD DISTRITAL DE SANTA MARIA DE CHICMO,2026-08,14,2026-09-01T10:23:57.289632-05:00,2026-09-23T10:18:06.418301-05:00,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,8,8,1,221645.08,CONSULTORES & CONTRATISTAS GENERALES FOREPT S.A.C.,PE-RUC-20494883865,0,,
ocds-dgv273-seacev3-1239902,2026-09-23T10:18:06.404125-05:00,2026-08,1239902,DIRECTA-DIRECTA-10-2026-MDCC-1,"CONTRATACIÓN PARA EL DISEÑO Y CONTRUCCION DE LA OBRA ¿ IOARR, POR PAQUETE: CUIs 2733035 , 2733037, 2733066",direct,Contratación Directa,works,1761258.37,PEN,1761258.37,2026-08-12T15:13:00-05:00,2.0,False,,PE-CONSUCODE-399,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,2026-08,6,2026-08-13T10:28:41.459114-05:00,2026-09-23T10:18:06.404125-05:00,AREQUIPA,AREQUIPA,CERRO COLORADO,2,2,1,1761258.37,CONSORCIO G Y A,PE-RUC-1822599,0,,
ocds-dgv273-seacev3-2026-2407-14,2026-09-23T10:18:06.397479-05:00,2026-08,1239686,LP-ABR-1-2026-ELSE-1,"SALDO DE OBRA: RENOVACION DE RED PRIMARIA Y RED SECUNDARIA; EN EL(LA) LOCALIDADES DE MAZUKO, VIRGEN DE LA CANDELARIA, ALTO LIBERTAD, NUEVA AREQUIPA Y UNION PROGRESO DEL DISTRITO DE INAMBARI, PROVINCIA TAMBOPATA, DEPARTAMENTO MADRE DE DIOS¿",,Licitación Pública Abreviada,works,3257239.07,PEN,3257239.07,2026-08-10T11:22:00-05:00,,True,,PE-CONSUCODE-2407,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,2026-08,26,2026-08-11T10:16:25.324569-05:00,2026-09-23T10:18:06.397479-05:00,CUSCO,CUSCO,SANTIAGO,0,0,0,,,,0,,
ocds-dgv273-seacev3-1244368,2026-09-23T10:18:06.308865-05:00,2026-08,1244368,DIRECTA-DIRECTA-7-2026-UNAJ/DEC-1,CONTRATACION DE PROCEDIMIENTO DE SELECCIÓN NO COMPETITIVO POR LA CAUSAL DE SITUACION DE DESABASTECIMIENTO PARA EL SERVICIO DE ALIMENTACION PARA ESTUDIANTES BENEFICIARIOS CON BECA DE ALIMENTOS DE LA UNIVERSIDAD NACIONAL DE JULIACA - SEMESTRE ACADEMICO 2026-II,direct,Contratación Directa,services,504696.0,PEN,504696.0,2026-08-25T22:51:00-05:00,1.0,False,504696.0,PE-CONSUCODE-200393,UNIVERSIDAD NACIONAL DE JULIACA,2026-08,6,2026-08-26T10:29:20.789511-05:00,2026-09-23T10:18:06.308865-05:00,PUNO,SAN ROMAN,JULIACA,1,1,1,504696.0,CONSORCIO ANDES,PE-RUC-1825371,1,504696.0,2026-09-01T00:00:00-05:00
ocds-dgv273-seacev3-1238298,2026-09-23T10:18:06.301999-05:00,2026-08,1238298,LP-SM-5-2026-ELPU-1,ADQUISICIÓN DE MEDIDORES MULTIFUNCIÓN PARA GRANDES CLIENTES,open,Licitación Pública,goods,0.0,PEN,0.0,2026-08-03T19:06:00-05:00,,True,,PE-CONSUCODE-2541,EMPRESA DE SERVICIOS PUBLICOS DE ELECTRICIDAD PUNO  S.A.A.,2026-08,20,2026-08-04T10:21:47.974739-05:00,2026-09-23T10:18:06.301999-05:00,PUNO,PUNO,PUNO,0,0,0,,,,0,,
ocds-dgv273-seacev3-1224465,2026-09-23T10:18:06.274428-05:00,2026-06,1224465,DIRECTA-DIRECTA-1-2026-MDSL-1,ADQUISICION DE RETROEXCAVADORA,direct,Contratación Directa,goods,615040.0,PEN,615040.0,2026-09-10T17:29:00-05:00,1.0,False,615040.0,PE-CONSUCODE-1711,MUNICIPALIDAD DISTRITAL DE SANTA LUCIA - LAMPA,2026-06,5,2026-09-11T10:24:20.087770-05:00,2026-09-23T10:18:06.274428-05:00,PUNO,LAMPA,SANTA LUCIA,1,1,1,591870.3,UNIMAQ S.A.,PE-RUC-20100027021,1,591870.3,2026-09-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-22-13,2026-09-23T10:18:06.261204-05:00,2026-08,1241315,CP-ABR-6-2026-MINSA-1,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO DE EQUIPO DE AIRE ACONDICIONADO DE LA SEDE CENTRAL Y DEPENDENCIAS,,Concurso Público Abreviado,services,0.0,PEN,0.0,2026-08-13T19:02:00-05:00,,True,,PE-CONSUCODE-22,MINISTERIO DE SALUD,2026-08,34,2026-08-14T10:33:32.031112-05:00,2026-09-23T10:18:06.261204-05:00,LIMA,LIMA,JESUS MARIA,0,0,0,,,,0,,
ocds-dgv273-seacev3-1245549,2026-09-23T10:18:06.240287-05:00,2026-08,1245549,CP-ABR-2-2026-DEC/SATH-1,CONTRATACION DEL SERVICIO DE SEGURIDAD Y VIGILANCIA INSTITUCIONAL PARA LAS OFICINAS INSTITUCIONALES DEL SATH,,Concurso Público Abreviado,services,332394.0,PEN,332394.0,2026-08-28T15:20:00-05:00,12.0,False,,PE-CONSUCODE-200112,SERVICIO DE ADMINISTRACION TRIBUTARIA DE HUANCAYO,2026-08,20,2026-08-29T10:11:47.537013-05:00,2026-09-23T10:18:06.240287-05:00,JUNIN,HUANCAYO,HUANCAYO,12,12,1,332196.66,JAGUAR PROTECTOR COMPANY S.A.C.,PE-RUC-20608823337,0,,
ocds-dgv273-seacev3-1252070,2026-09-23T10:18:06.233085-05:00,2026-07,1252070,LP-ABR-5-2026-OEFA-2,ADQUISICION DE SISTEMA DE AERONAVE PILOTEADA A DISTANCIA (RPAS) CON SENSOR LIDAR  (CUI 2647972),,Licitación Pública Abreviada,goods,0.0,PEN,0.0,2026-07-06T19:46:00-05:00,,True,,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-07,1,2026-09-23T10:18:06.233085-05:00,2026-09-23T10:18:06.233085-05:00,LIMA,LIMA,SAN ISIDRO,0,0,0,,,,0,,
ocds-dgv273-seacev3-1245932,2026-09-23T10:18:06.179093-05:00,2026-08,1245932,CP-ABR-15-2026-MDEA/DEC-2,"CONTRATACION DEL SERVICIO DE  IMPLEMENTACION DE PANEL SOLAR CON PROVISION DE BIENES, EQUIPOS Y ACCESORIOS, para la ejecución del proyecto denominado ""MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LOS SECTORES DE OSMORE  CHIRIBAYA DEL VALLE ALGARROBAL MEDIANTE VIVEROS HIDROPONICO",,Concurso Público Abreviado,services,132000.0,PEN,132000.0,2026-08-31T16:51:00-05:00,6.0,False,,PE-CONSUCODE-1555,MUNICIPALIDAD DISTRITAL DE EL ALGARROBAL,2026-08,15,2026-09-01T10:23:57.153764-05:00,2026-09-23T10:18:06.179093-05:00,MOQUEGUA,ILO,EL ALGARROBAL,6,6,1,131950.0,INNOVA SOLAR E.I.R.L.,PE-RUC-20607274810,0,,
ocds-dgv273-seacev3-1245247,2026-09-23T10:18:06.172319-05:00,2026-08,1245247,LP-ABR-66-2026-C-MPC-1,"CONTRATACION DE EQUIPAMIENTO BIOMEDICO DE ODONTOLOGIA PARA EL PROYECTO (0173) MEJORAMIENTO Y AMPLIACION DE LA PRESTACION DEL SERVICIO DE SALUD DEL ESTABLECIEMIENTO DE SALUD DE SAN PEDRO APV. PICCHU ALTO, DISTRITO DE CUSCO, PROVINCIA DE CUSCO - CUSCO",,Licitación Pública Abreviada,goods,0.0,PEN,0.0,2026-08-26T17:22:00-05:00,,True,,PE-CONSUCODE-749,MUNICIPALIDAD PROVINCIAL DEL CUSCO,2026-08,15,2026-08-28T10:30:32.438786-05:00,2026-09-23T10:18:06.172319-05:00,CUSCO,CUSCO,CUSCO,0,0,0,,,,0,,
ocds-dgv273-seacev3-1249842,2026-09-23T10:18:06.142090-05:00,2026-08,1249842,CP-ABR-2-2026-MDP/CS-1,"CONTRATACIÓN DE LOS SERVICIOS DE SUMINISTRO E INSTALACIÓN DE COBERTURA, TECHADO Y OTROS TRABAJOS RELACIONADOS A LA ESTRUCTURA METÁLICA PARA LA EJECUCION DEL PROYECTO IOARR: RENOVACION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) DEL COMPLEJO RECREATIVO, DEPORTIVO Y CULTURAL LEONIDAS SANCHEZ DEL DISTRITO",,Concurso Público Abreviado,services,320000.0,PEN,320000.0,2026-08-28T20:16:00-05:00,20.0,False,,PE-CONSUCODE-1708,MUNICIPALIDAD DISTRITAL DE PALCA - LAMPA,2026-08,6,2026-09-15T10:09:52.379104-05:00,2026-09-23T10:18:06.142090-05:00,PUNO,LAMPA,PALCA,20,20,1,320000.0,CONSORCIO S & G,PE-RUC-1833831,0,,
ocds-dgv273-seacev3-2026-80812-20,2026-09-23T10:18:06.101249-05:00,2026-08,1245479,LP-ABR-9-2026-EPS MARAÑON S.A-2,"ADQUISICION DE MACROMEDIDORES E INSTALACION Y PUESTA EN FUNCIONAMIENTO, EN LA SALIDA DE LOS RESERVORIOS DE AGUA POTABLE ¿ LOCALIDAD DE JAÉN ¿ SAN IGNACIO Y BELLAVISTA CENTRO",,Licitación Pública Abreviada,goods,0.0,PEN,0.0,2026-08-28T12:23:00-05:00,26.0,True,,PE-CONSUCODE-202225,EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO MARAÑON S.R.L.,2026-08,34,2026-06-19T10:29:38.091485-05:00,2026-09-23T10:18:06.101249-05:00,CAJAMARCA,JAEN,JAEN,26,26,0,,,,0,,
ocds-dgv273-seacev3-1245462,2026-09-23T10:18:06.091931-05:00,2026-06,1245462,LP-ABR-1-2026-IREN NORTE/CS-1,ADQUISICION DE HEMOGRAMA AUTOMATIZADO DIFERENCIAL 5 ESTIRPES CON EQUIPO COMODATO PARA EL DEPARTAMENTO DE PATOLOGIA CLINICA DEL INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DR.LUIS PINILLOS GANOZA - IREN NORTE,,Licitación Pública Abreviada,goods,264000.0,PEN,264000.0,2026-06-03T12:38:00-05:00,13.0,False,,PE-CONSUCODE-200242,GOBIERNO REGIONAL DE LA LIBERTAD - INST.REG.DE ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA,2026-06,13,2026-08-29T10:11:47.472361-05:00,2026-09-23T10:18:06.091931-05:00,LA LIBERTAD,TRUJILLO,MOCHE,13,13,1,136800.0,SIMED PERU S.A.C.,PE-RUC-20553853355,0,,
ocds-dgv273-seacev3-1245364,2026-09-23T10:18:06.027597-05:00,2026-08,1245364,CP-ABR-36-2026-EP/UO 0770-1,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO DE LOS ASCENSORES DE LA TORRE CENTRAL DEL CUARTEL GENERAL DEL EJÉRCITO AF-2026,,Concurso Público Abreviado,services,68500.0,PEN,68500.0,2026-08-27T23:29:00-05:00,21.0,False,,PE-CONSUCODE-10247,EJERCITO PERUANO,2026-08,18,2026-08-28T10:30:32.477569-05:00,2026-09-23T10:18:06.027597-05:00,LIMA,LIMA,SAN BORJA,21,21,1,68199.29,CASA LOS CONSTRUCTORES S.A.C.,PE-RUC-20459153871,0,,
ocds-dgv273-seacev3-1245350,2026-09-23T10:18:06.012898-05:00,2026-08,1245350,CP-ABR-3-2026-MPSM-1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE OBRA DEL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL SECTOR MOLLORCO ¿ CIUDAD DE SAN MARCOS, DISTRITO PEDRO GÁLVEZ ¿ SAN MARCOS ¿ CAJAMARCA¿, CON CÓDIGO ÚNICO DE INVERSIÓN CON CUI N° 2469186",,Concurso Público Abreviado,services,415407.14,PEN,415407.14,2026-08-27T20:48:00-05:00,10.0,False,,PE-CONSUCODE-735,MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ,2026-08,10,2026-08-28T10:30:32.471187-05:00,2026-09-23T10:18:06.012898-05:00,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,10,10,1,415406.93,CONSORCIO SUPERVISOR SAN MARCOS,PE-RUC-1829555,0,,
ocds-dgv273-seacev3-1238502,2026-09-23T10:18:06.006224-05:00,2026-08,1238502,CP CON-SM-8-2026-GRP-GRI-C-1,"SUPERVISION DEL SERVICIO DE SISTEMA DE ENTREGA DE DISEÑO Y CONTRUCCION Y SISTEMA DE GESTION BAJO LA METODOLOGIA FAST TRACK:MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA, SERVICIO DE EDUACION SECUNDARIA Y SERVICIO DE EDUACION BASICA ALTERNATIVA EN I.E SAN MIGUEL DE PIURA, CUI N°2695858.",,Concurso Público para Consultoría,services,1281508.56,PEN,1281508.56,2026-08-04T18:28:00-05:00,,True,,PE-CONSUCODE-48,GOBIERNO REGIONAL DE PIURA SEDE CENTRAL,2026-08,28,2026-08-05T10:26:23.283535-05:00,2026-09-23T10:18:06.006224-05:00,PIURA,PIURA,PIURA,0,0,0,,,,0,,
ocds-dgv273-seacev3-1247367,2026-09-23T10:18:05.989531-05:00,2026-08,1247367,CP-ABR-10-2026-MPHI/C-1-1,"¿MANTENIMIENTO DEL SISTEMA DE RIEGO TECNIFICADO EN LA LOCALIDAD DE POMACANCHA, CENTRO POBLADO DE HUAMANTANGA, DISTRITO DE HUARI, PROVINCIA DE HUARI, DEPARTAMENTO DE ÁNCASH¿",,Concurso Público Abreviado,services,197176.62,PEN,197176.62,2026-08-19T19:07:00-05:00,11.0,False,197176.62,PE-CONSUCODE-211,MUNICIPALIDAD PROVINCIAL DE HUARI,2026-08,4,2026-09-04T13:58:16.399465-05:00,2026-09-23T10:18:05.989531-05:00,ANCASH,HUARI,HUARI,11,11,1,197100.0,CONSORCIO POMACANCHA,PE-RUC-1828207,1,197100.0,2026-09-10T00:00:00-05:00
ocds-dgv273-seacev3-1244189,2026-09-23T10:18:05.982619-05:00,2026-08,1244189,LP-ABR-5-2026-MDC-2,"ADQUISICION  E INSTALACION DE GEOMEMBRANA HDP PARA LA OBRA CREACION DEL SERVICIO DE GESTION INTEGRADA DE RECURSOS HIDRICOS MEDIANTE LA COSECHA DE AGUAS PLUVIALES EN LOS SECTORES DE CORANE, JANA CANCHA Y HUMAHUALA EN LA COMUNDAD CAMPESINA DE COTAHUASI DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR",,Licitación Pública Abreviada,goods,0.0,PEN,0.0,2026-08-25T14:23:00-05:00,,True,,PE-CONSUCODE-807,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,2026-08,12,2026-08-26T10:29:20.672558-05:00,2026-09-23T10:18:05.982619-05:00,CUSCO,ESPINAR,COPORAQUE,0,0,0,,,,0,,
ocds-dgv273-seacev3-1244084,2026-09-23T10:18:05.966974-05:00,2026-08,1244084,LP-ABR-14-2026-DEVIDA-UE006/OC-1,ADQUISICIÓN DE ABONO FOLIAR LIQUIDO A BASE DE CALCIO BORO Y ZINC DESTINADOS PARA LAS ACTIVIDADES: ¿CAPACITACIÓN Y ASISTENCIA TÉCNICA DE LA CADENA DE VALOR DE PRODUCTOS ALTERNATIVOS SOSTENIBLES EN EL AMBITO DEL VRAEM - CULTIVO DE CAFÉ Y CACAO - OZ SAN FRANCISCO¿,,Licitación Pública Abreviada,goods,60405.62,PEN,60405.62,2026-08-24T20:10:00-05:00,19.0,False,,PE-CONSUCODE-204366,UNIDAD DE GESTIÓN DE APOYO AL DESARROLLO SOSTENIBLE DEL VRAEM,2026-08,16,2026-08-25T10:17:45.099627-05:00,2026-09-23T10:18:05.966974-05:00,CUSCO,LA CONVENCION,PICHARI,19,19,1,75570.0,CHAGRO NEGOCIOS AGRICOLAS E.I.R.L.,PE-RUC-20606915668,0,,
ocds-dgv273-seacev3-1240407,2026-09-23T10:18:05.951325-05:00,2026-08,1240407,CP-ABR-2-2026-MDV/CONSULT-1,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DE EXPEDIENTE TECNICO DEL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EN LAS VIAS URBANAS DEL SECTOR TUPAC AMARU DE LA LOCALIDAD DE VICCO DISTRITO DE VICCO DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO¿ CON CUI N° 2672476,,Concurso Público Abreviado,services,150000.0,PEN,150000.0,2026-08-11T17:33:00-05:00,5.0,False,150000.0,PE-CONSUCODE-1567,MUNICIPALIDAD DISTRITAL DE VICCO,2026-08,15,2026-08-12T10:30:48.256114-05:00,2026-09-23T10:18:05.951325-05:00,PASCO,PASCO,VICCO,5,5,1,150000.0,CONSORCIO POR UN PERU MEJOR,PE-RUC-1825453,1,150000.0,2026-09-10T00:00:00-05:00
ocds-dgv273-seacev3-1237807,2026-09-23T10:18:05.935574-05:00,2026-07,1237807,LP-ABR-19-2025-GRA/C-2,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA:  SALDO DE OBRA: ETAPA l: ""CREACIÓN DEL ESTADIO MUNICIPAL EN LA LOCALIDAD DE SAN MARCOS DEL DISTRITO DE COCHAMAL _ PROVINCIA DE RODRIGUEZ DE MENDOZA _ DEPARTAMENTO DE AMAZONAS""; con CUI 2479833.",,Licitación Pública Abreviada,works,2436239.48,PEN,2436239.48,2026-07-31T17:43:00-05:00,5.0,False,2436240.0,PE-CONSUCODE-32,GOBIERNO REGIONAL DE AMAZONAS SEDE CENTRAL,2026-07,26,2026-08-01T10:19:37.754549-05:00,2026-09-23T10:18:05.935574-05:00,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,5,5,1,2064609.73,CONSORCIO DEPORTIVO V y J,PE-RUC-1822369,1,2064609.73,2026-09-21T00:00:00-05:00
ocds-dgv273-seacev3-1237415,2026-09-23T10:18:05.911841-05:00,2026-07,1237415,CP-ABR-4-2026-C-CSJLN-PJ-1,SERVICIO DE IMPLEMENTACIÓN Y ACONDICIONAMIENTO DE AMBIENTES DEL MÓDULO PENAL PARA LA SANCIÓN DE DELITOS ASOCIADOS A LA VIOLENCIA CONTRA LA MUJER SEDE LOS ANDES DE LA CORTE SUPERIOR DE JUSTICIA DE LIMA NORTE,,Concurso Público Abreviado,services,168144.83,PEN,168144.83,2026-07-30T19:28:00-05:00,71.0,False,,PE-CONSUCODE-200501,CORTE SUPERIOR DE JUSTICIA DE LIMA NORTE,2026-07,38,2026-07-31T10:16:01.119297-05:00,2026-09-23T10:18:05.911841-05:00,LIMA,LIMA,INDEPENDENCIA,71,71,1,142800.0,CONSTRUCCIONES SEASE E & E S.A.C.,PE-RUC-20605009787,0,,
